event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 02:32:27 UTC,view,3200523,2053013555321504139,appliances.kitchen.meat_grinder,elenberg,72.05,528769528,aa01487d-d46a-4704-9f1c-29613fbdaf1e
2019-10-01 02:32:27 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.49,536457776,917a738a-5505-44b0-b336-96f5f0028b04
2019-10-01 02:32:27 UTC,cart,3801162,2053013566176363511,appliances.iron,panasonic,22.63,514547100,44253ccf-f9f9-4668-8eaf-0daffd05ccc4
2019-10-01 02:32:28 UTC,view,38900040,2085718636156158307,,,149.27,519825162,9efc475a-b1cc-402b-8599-16d5f96eb449
2019-10-01 02:32:28 UTC,view,26200087,2053013563693335403,,,214.42,555463617,d312a312-0f7e-41b8-a972-d45cead93b3f
2019-10-01 02:32:28 UTC,view,12709597,2053013553559896355,,yokohama,75.94,513944362,95b0ed0e-2589-4654-91c3-84b0d3f0fb0e
2019-10-01 02:32:28 UTC,view,2602123,2053013563970159485,,dauscher,326.88,555462597,67119bb4-9a70-4ee5-ba3d-f2d3d5b0754b
2019-10-01 02:32:28 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,515625024,74948c7d-1e9a-42f2-8804-e9225b65c84c
2019-10-01 02:32:28 UTC,view,20100131,2053013559473865347,,,15.42,535922489,890660f4-4192-43fd-a108-22692b033022
2019-10-01 02:32:28 UTC,view,5100845,2053013553341792533,electronics.clocks,xiaomi,180.16,553622042,3f8966d7-459a-4ae4-a708-aed99ca944a5
2019-10-01 02:32:28 UTC,view,1307067,2053013558920217191,computers.notebook,lenovo,251.74,554962988,58b06340-a1a6-4dee-bc39-b1ae1000ee29
2019-10-01 02:32:28 UTC,view,4100346,2053013561218695907,,sony,393.58,519262797,9efed3db-06a7-44eb-be95-bdbaced3f534
2019-10-01 02:32:28 UTC,view,34200023,2061717948493463814,,toro,15.42,514719271,6af63a45-537b-4855-95c7-4410efc1622c
2019-10-01 02:32:28 UTC,view,1004839,2053013555631882655,electronics.smartphone,oppo,179.39,512699625,4ca2e0d8-92a2-4c1f-a0e3-7a44e72581c2
2019-10-01 02:32:28 UTC,view,31500291,2053013558031024687,,luminarc,128.45,514033336,123db165-880c-42ec-b5c0-9abeed9e8dca
2019-10-01 02:32:28 UTC,view,17300136,2053013553853497655,,montale,102.96,514231004,decc5847-338f-4e9f-bbbe-ca508864d11b
2019-10-01 02:32:29 UTC,view,2701431,2053013563911439225,appliances.kitchen.refrigerators,,243.07,541988101,d861ef30-f1c8-4f5e-8290-b9689c80c3e0
2019-10-01 02:32:29 UTC,view,38900024,2085718636156158307,,sv,76.96,517416775,08c91566-b6e8-4d21-80ce-edea7f72448a
2019-10-01 02:32:29 UTC,view,12711598,2053013553559896355,,triangle,56.11,542291650,c7498cde-e9cd-4ffc-9551-9a1ff599d519
2019-10-01 02:32:29 UTC,view,17700312,2053013558861496931,,payot,29.98,553668352,0a1eb64d-a53b-480a-a50a-fec6ceadd7ad
2019-10-01 02:32:29 UTC,view,4000134,2053013566142809077,construction.tools.generator,philips,61.75,531501164,9f9de92c-f77c-452c-a0c3-e25723d224b7
2019-10-01 02:32:29 UTC,view,5100468,2053013553341792533,electronics.clocks,elari,39.02,544032657,9ba2194d-970a-41dc-9434-214f08243155
2019-10-01 02:32:29 UTC,view,42600053,2096280601366626625,,matrix,1004.88,512850625,a2c046ea-ae3a-4d80-b04d-4c9b2d2e007f
2019-10-01 02:32:30 UTC,view,1004740,2053013555631882655,electronics.smartphone,xiaomi,218.51,545434640,93236651-68a6-4f72-87d6-ab9f23e9a2bb
2019-10-01 02:32:30 UTC,view,1801901,2053013554415534427,electronics.video.tv,samsung,637.85,537272007,39eab2a1-2816-4db1-bcff-7d61f78a7a62
2019-10-01 02:32:30 UTC,view,26401640,2053013563651392361,,,205.93,555463488,7b4c3c96-6474-45c0-8812-b402c6c91fef
2019-10-01 02:32:30 UTC,view,13100591,2053013553526341921,,tech-line,360.37,555463254,4d046399-00c1-4155-a057-1c0b43d634c3
2019-10-01 02:32:30 UTC,view,28716499,2053013565782098913,apparel.shoes,respect,154.19,513350628,fe775288-fcf7-4166-9d3a-070019fe78d8
2019-10-01 02:32:30 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.98,518655695,5efe64a7-b1f0-40a4-9fa5-e25799d89951
2019-10-01 02:32:30 UTC,view,1004776,2053013555631882655,electronics.smartphone,xiaomi,185.08,545803882,90222c7f-e14b-4722-a6f8-cc2a933d6fdc
2019-10-01 02:32:30 UTC,view,7800043,2053013556521075159,,babyono,21.00,514653019,f356b458-2a84-4d6a-9c85-b8353001ba8f
2019-10-01 02:32:30 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,548781148,944ebc2d-9932-47fc-b09e-7e17eb39f6a3
2019-10-01 02:32:30 UTC,view,17200522,2053013559792632471,furniture.living_room.sofa,,241.94,550999243,3d295a8f-349c-4a6d-99cc-8dea2d828ac1
2019-10-01 02:32:31 UTC,view,1005006,2053013555631882655,electronics.smartphone,xiaomi,90.59,512486232,0b890c20-604c-4888-bd5b-8d6a821d76e7
2019-10-01 02:32:31 UTC,view,16900137,2053013558433677895,furniture.kitchen.table,,72.82,513072935,d3a7bdcf-9059-4ee3-bbe8-61b1f3400a7f
2019-10-01 02:32:31 UTC,view,1004321,2053013555631882655,electronics.smartphone,huawei,243.25,518733223,9e77fc85-1d53-4405-9cf9-b8fcad475766
2019-10-01 02:32:31 UTC,view,21401586,2053013561579406073,electronics.clocks,casio,1572.50,551623657,5304a573-5c57-4212-abb6-93f4652cf912
2019-10-01 02:32:31 UTC,view,28717202,2053013565069067197,apparel.shoes.keds,,84.69,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:32:31 UTC,view,16500007,2053013556462354899,,omron,62.52,518707082,d82c30d1-9bed-4ae6-9e63-ee56bbadc19d
2019-10-01 02:32:31 UTC,view,17300783,2053013553853497655,,montale,102.93,550438678,d22d8d5e-db0c-42fb-9a4e-3e0ca8f0a32f
2019-10-01 02:32:31 UTC,view,1003768,2053013555631882655,electronics.smartphone,huawei,485.54,530102906,0c74e0cc-d340-46ab-a2ec-22991081648b
2019-10-01 02:32:31 UTC,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,514900214,0a08ee06-4e35-42bc-8c74-f7840ae9d24c
2019-10-01 02:32:31 UTC,view,1003313,2053013555631882655,electronics.smartphone,apple,981.54,518297945,3028914b-cc78-f2c8-9a27-0a1f959f7b2c
2019-10-01 02:32:31 UTC,view,26400672,2053013563651392361,,lucente,375.04,539620652,57f31e76-85db-426b-a54e-fb8b9f8e5e13
2019-10-01 02:32:31 UTC,view,7900194,2053013556487520725,furniture.kitchen.chair,joie,73.10,513443354,2131518b-42a7-4b3e-9f79-8a43ec72c142
2019-10-01 02:32:31 UTC,view,5100816,2053013553375346967,,xiaomi,29.51,555257966,79b8085d-cc4b-40ff-870f-14d3327c61f3
2019-10-01 02:32:32 UTC,view,7600053,2053013552821698803,,tp-link,24.42,550126158,21f87a49-efa7-4381-99a9-270c9f8d9d9c
2019-10-01 02:32:32 UTC,view,2601550,2053013563970159485,,,257.20,538015502,862d6815-ceac-4b6c-9baa-e99dfff0f40c
2019-10-01 02:32:32 UTC,view,5300764,2053013563173241677,,rowenta,28.29,513822639,94e3ba75-6ea5-40b9-9c6d-922c35010a19
2019-10-01 02:32:32 UTC,view,5100689,2053013553341792533,electronics.clocks,apple,385.82,512736046,f0a6fb4a-df23-49b9-bb97-879fd4cd09e0
2019-10-01 02:32:32 UTC,view,5700518,2053013553970938175,auto.accessories.player,,123.53,520837900,2c114f73-5a72-4e98-9a1c-2a0ccda20a31
2019-10-01 02:32:32 UTC,view,12703626,2053013553559896355,,maxxis,124.07,517401220,b4d40cec-75b8-4140-8ec2-763207bf81f6
2019-10-01 02:32:32 UTC,view,34200085,2061717948493463814,,,20.08,543103721,f7db7dad-ebfc-4f66-8ed4-45dfe8717261
2019-10-01 02:32:32 UTC,view,3701101,2053013565983425517,appliances.environment.vacuum,,69.14,555142806,3e47d48b-2bc3-4fce-b87e-ffdecf351351
2019-10-01 02:32:32 UTC,view,19200039,2053013556202308035,construction.tools.saw,eurolux,64.35,527014966,f48d6f76-60b7-46c1-83e6-f27165b4f486
2019-10-01 02:32:32 UTC,view,5100402,2053013553341792533,electronics.clocks,garmin,180.16,520175111,0643e073-160b-4442-b0fe-38240a8ea779
2019-10-01 02:32:32 UTC,view,17300049,2053013553853497655,,,39.04,513615399,820f4d27-f450-44ce-b91a-b785dfec7a2c
2019-10-01 02:32:32 UTC,view,14701412,2053013557133443581,furniture.living_room.cabinet,bts,328.94,527393263,b2cc20f1-c593-421c-8fa9-a0e8a1a1cb45
2019-10-01 02:32:32 UTC,view,27700044,2053013560086233771,construction.tools.pump,,47.59,512626652,15aa7ecb-977a-4366-a347-81b0247a827e
2019-10-01 02:32:32 UTC,view,3600632,2053013563810775923,appliances.kitchen.washer,atlant,237.84,538537672,62b59b17-6a92-4511-a45f-a2c9d92ae0ea
2019-10-01 02:32:32 UTC,view,5100797,2053013553341792533,electronics.clocks,garmin,2531.36,519533013,83f5f8fe-f1f7-468f-9d54-59786ad0a0d2
2019-10-01 02:32:33 UTC,view,1307188,2053013558920217191,computers.notebook,hp,285.51,554962988,58b06340-a1a6-4dee-bc39-b1ae1000ee29
2019-10-01 02:32:33 UTC,view,1004834,2053013555631882655,electronics.smartphone,samsung,174.78,516201054,b11590b6-aeb3-414e-9b73-76343b63b24a
2019-10-01 02:32:33 UTC,view,21409715,2053013561579406073,electronics.clocks,zeppelin,460.76,514131137,16633f40-5362-4c4d-aeba-35e171ad91ce
2019-10-01 02:32:33 UTC,view,4804099,2053013554658804075,electronics.audio.headphone,defender,15.71,546853772,743d59b1-a134-4f63-ad39-26f38ac292f9
2019-10-01 02:32:33 UTC,view,1005069,2053013555631882655,electronics.smartphone,vivo,321.73,514338857,e201dc55-94df-45b1-b796-97de7f39790c
2019-10-01 02:32:33 UTC,view,12719312,2053013553559896355,,kapsen,25.23,513351197,edd6aed9-1825-4e5e-8390-c9df77504336
2019-10-01 02:32:34 UTC,view,1004737,2053013555631882655,electronics.smartphone,sony,462.82,555462920,dd85251a-5499-450f-a95f-aabb0a6ddf21
2019-10-01 02:32:34 UTC,view,1004708,2053013555631882655,electronics.smartphone,huawei,159.77,512874840,c753f4a1-883e-41b4-9ff7-8a7235acbeee
2019-10-01 02:32:34 UTC,view,25508746,2053013562250494749,,febest,86.31,551809489,d56fc9ca-c55c-4030-b0da-492ea450eb31
2019-10-01 02:32:34 UTC,view,13102330,2053013553526341921,,kipardo,397.95,514556585,a10c6850-92c2-4340-990d-b5b891e9932f
2019-10-01 02:32:34 UTC,view,26400651,2053013563651392361,,lucente,241.71,551653549,9210ce4e-0e90-4e18-b662-73a16ad87c8f
2019-10-01 02:32:34 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.13,512543044,adc2ffc0-f761-459c-875c-b1a2cc823f88
2019-10-01 02:32:34 UTC,view,1002535,2053013555631882655,electronics.smartphone,apple,864.63,546213844,42ae575d-3316-4b2d-98cd-ae60756542c3
2019-10-01 02:32:34 UTC,view,8500303,2053013552259662037,,,638.73,526226761,a31d4a23-3589-4513-b95f-7e9267c5fb7e
2019-10-01 02:32:34 UTC,view,1801892,2053013554415534427,electronics.video.tv,yasin,115.70,554928064,92420f76-4310-4836-b747-e867e036da37
2019-10-01 02:32:34 UTC,view,26500128,2053013563550729061,,lucente,196.40,549770181,57413e96-fc6a-4471-8fad-cb8d60f5b378
2019-10-01 02:32:35 UTC,view,20100043,2053013559473865347,,,60.49,535922489,890660f4-4192-43fd-a108-22692b033022
2019-10-01 02:32:35 UTC,view,10800025,2053013554994348409,,redmond,56.60,518497482,547ed012-4c21-4490-b9c5-80778b6d4780
2019-10-01 02:32:35 UTC,view,12704249,2053013553559896355,,yokohama,91.89,542663281,e0029cda-29dd-4784-995a-3aaca0aa6e91
2019-10-01 02:32:35 UTC,view,2402064,2053013563743667055,appliances.kitchen.hood,midea,162.14,524724617,90c4cf4b-ea9e-4c03-b172-92402983d5b6
2019-10-01 02:32:35 UTC,view,1802033,2053013554415534427,electronics.video.tv,kivi,153.67,544256724,d2f9128c-dba0-4f32-8058-53acb7982f68
2019-10-01 02:32:35 UTC,view,2701683,2053013563911439225,appliances.kitchen.refrigerators,beko,237.94,520722237,157f3bbd-1456-47ab-82f9-f7cb7bbd98cd
2019-10-01 02:32:35 UTC,view,26202554,2053013563693335403,,,1114.53,512440806,c91e2f62-9498-410c-8b77-4cb41b6c5bb5
2019-10-01 02:32:35 UTC,view,12703015,2053013553559896355,,cordiant,42.99,518847663,723a3b01-c636-4682-b48e-0003539ded94
2019-10-01 02:32:35 UTC,view,31501009,2053013558031024687,,,100.13,544933960,37cf36f8-909c-46f8-9c96-12082be70f0b
2019-10-01 02:32:35 UTC,view,31300003,2053013558072967729,,ambition,5.92,519518092,aaf6af3b-1390-4cf8-9066-1cb3363cae49
2019-10-01 02:32:36 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,549348583,087933c7-5000-4009-b654-670275e0eb6b
2019-10-01 02:32:36 UTC,view,22700084,2053013556168753601,,force,241.94,521939371,e4335473-ad2f-4818-817a-394a146e0be3
2019-10-01 02:32:36 UTC,view,21406787,2053013561579406073,electronics.clocks,,2522.59,513225419,a90c070f-6189-4e68-a945-22293a500971
2019-10-01 02:32:36 UTC,view,9400073,2053013566067311601,,janome,285.70,554179455,e8cf84d3-cfa1-4dbe-b22c-73696ec3af24
2019-10-01 02:32:36 UTC,view,2401659,2053013563743667055,appliances.kitchen.hood,artel,69.45,555463320,9fc44674-a1a0-4ab4-818c-599e4d160d7c
2019-10-01 02:32:36 UTC,view,10900181,2053013555069845885,appliances.kitchen.mixer,kitchenaid,1383.56,533408973,2fc5fb1a-976e-444c-aa1b-b5b2b9dfba79
2019-10-01 02:32:36 UTC,view,5700853,2053013553970938175,auto.accessories.player,winca,489.07,512949728,383d04a3-754a-4a54-ad66-bdf212de779c
2019-10-01 02:32:36 UTC,view,26403609,2053013563651392361,,,1224.71,517709764,497b2ad5-64da-416c-916e-23e703a322ac
2019-10-01 02:32:36 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,540460357,a810b776-d6b5-45b7-b94f-b9aa1cd7c7ca
2019-10-01 02:32:36 UTC,view,19200175,2053013556202308035,construction.tools.saw,p.i.t.,231.15,516655343,b9c8d289-0da8-42a0-bee4-721f1345e8d7
2019-10-01 02:32:36 UTC,view,12701961,2053013553559896355,,cordiant,31.15,533536968,70eaa23c-b5d2-466f-a691-eeb9e56cfec8
2019-10-01 02:32:36 UTC,view,26200594,2053013563693335403,,,226.78,545340283,6ee54eee-f105-4b3f-9113-96fd489f2a7f
2019-10-01 02:32:36 UTC,view,1003709,2053013555631882655,electronics.smartphone,samsung,715.02,513308782,4fb8a248-debe-4600-886c-19b77d381bb0
2019-10-01 02:32:36 UTC,view,1307356,2053013558920217191,computers.notebook,asus,373.21,548914143,55ba1eaa-5107-4201-bf83-72a3d9ce7ce2
2019-10-01 02:32:37 UTC,view,3701321,2053013565983425517,appliances.environment.vacuum,karcher,140.65,518526791,68124c9d-94c4-4af1-98a1-9a9aa70e5301
2019-10-01 02:32:37 UTC,view,6200064,2053013552293216471,appliances.environment.air_heater,ballu,46.33,522163278,082b1e0e-dc54-4699-8847-f20b10e3157e
2019-10-01 02:32:37 UTC,view,16500007,2053013556462354899,,omron,62.52,518707082,d82c30d1-9bed-4ae6-9e63-ee56bbadc19d
2019-10-01 02:32:37 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,197.43,555136729,2e1d570b-79d8-49b5-bb28-6ec8ee94355c
2019-10-01 02:32:37 UTC,view,1004653,2053013555631882655,electronics.smartphone,samsung,636.05,545908878,1e570435-c8b4-4a99-af7a-c9bd28aff432
2019-10-01 02:32:37 UTC,view,4700295,2053013560899928785,auto.accessories.videoregister,prestigio,51.46,512861469,e7255c0b-5f9c-4bf8-aef2-ffb03a949259
2019-10-01 02:32:37 UTC,view,5701166,2053013553970938175,auto.accessories.player,,136.40,543838283,355b7979-2054-47ca-b5f0-bce262cf07cb
2019-10-01 02:32:37 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,197.55,513874621,d5d73815-fba3-4e4c-a308-51fd44e2c42d
2019-10-01 02:32:37 UTC,view,18000989,2053013558525952589,,samsung,14.13,525201273,c5af86d1-ae53-4dcf-8e05-71086d5c9c39
2019-10-01 02:32:37 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,241.19,535185509,6d28850c-0ee3-4fbf-9f6c-2b1f6cc4de87
2019-10-01 02:32:37 UTC,view,12719632,2053013553559896355,,kapsen,56.37,541398869,a7c5bf5c-dae1-4f8b-a742-70240b83342c
2019-10-01 02:32:37 UTC,view,14100635,2053013557670314521,electronics.audio.acoustic,denn,38.07,512682220,3cf8ccd7-7332-419e-a82c-9a752dba594f
2019-10-01 02:32:38 UTC,purchase,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,518463311,8b7b4848-d031-47b0-94d0-10f0b732bbf8
2019-10-01 02:32:38 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,241.96,517902030,2f4896d6-bbb1-4c45-b76a-97e06fe74395
2019-10-01 02:32:38 UTC,view,17301895,2053013553853497655,,davidoff,31.97,551470535,cac09c93-5e93-4729-8477-0ca3f72f1b87
2019-10-01 02:32:38 UTC,view,5700793,2053013553970938175,auto.accessories.player,kenwood,180.18,555463618,f5e37fb2-deee-4d76-9fb7-3e28f6169c62
2019-10-01 02:32:38 UTC,view,5300764,2053013563173241677,,rowenta,28.29,513822639,94e3ba75-6ea5-40b9-9c6d-922c35010a19
2019-10-01 02:32:38 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.98,515787950,5787d88e-acc4-40d9-959b-26bc43135aca
2019-10-01 02:32:38 UTC,view,26400177,2053013563651392361,,,215.96,523750726,97b554d8-c4f2-4fdb-ac16-a144f35df25e
2019-10-01 02:32:38 UTC,view,1005139,2053013555631882655,electronics.smartphone,apple,2072.10,516234410,635e3bff-cc96-4c5f-a9db-c8e3ebf0b8d0
2019-10-01 02:32:38 UTC,view,10900003,2053013555069845885,appliances.kitchen.mixer,polaris,40.85,517407577,ff68fb7e-7722-426f-859e-a81963e9114b
2019-10-01 02:32:38 UTC,view,1307361,2053013558920217191,computers.notebook,lenovo,419.55,553099315,8ee04c26-ec84-44f7-b96f-458cda551b66
2019-10-01 02:32:38 UTC,view,30000215,2127425436764865054,construction.tools.welding,magnetta,349.57,550644218,3e5800c5-fcfa-45eb-b11f-3bb4c3f82ea0
2019-10-01 02:32:38 UTC,view,25300360,2053013561982059281,,,99.36,513059882,45441915-32c7-403d-9a80-b782a7594cc7
2019-10-01 02:32:39 UTC,view,1306982,2053013558920217191,computers.notebook,lenovo,2059.23,541920865,4b32a684-e5f6-489f-b195-938b898fcbd5
2019-10-01 02:32:39 UTC,purchase,1004777,2053013555631882655,electronics.smartphone,xiaomi,136.40,514651026,1a1d93df-a3f2-404f-9677-364f0b731085
2019-10-01 02:32:39 UTC,view,1003852,2053013555631882655,electronics.smartphone,samsung,229.07,555464025,95c85790-6589-4181-82fd-e6bc124778a7
2019-10-01 02:32:39 UTC,view,22700798,2053013556168753601,,partner,154.19,548703678,a48a3c3d-a0e1-4e96-a1ee-14dbb029ad1f
2019-10-01 02:32:39 UTC,view,14701511,2053013557133443581,furniture.living_room.cabinet,brw,250.20,512796145,8c3a15fc-427b-4280-852a-bcb062716e50
2019-10-01 02:32:39 UTC,view,1004991,2053013555631882655,electronics.smartphone,vivo,231.64,555295048,d9c6ddbf-8053-40dc-9432-0ef2df37aef5
2019-10-01 02:32:39 UTC,view,15800010,2053013560144954031,,bosch,96.53,545478879,6d9ccf56-13e9-4f45-9645-efdc0e657235
2019-10-01 02:32:39 UTC,view,13200993,2053013557192163841,furniture.bedroom.bed,,145.64,513403765,163f2db1-bd24-4a1e-800c-616eee3e4aa6
2019-10-01 02:32:39 UTC,view,3200206,2053013555321504139,appliances.kitchen.meat_grinder,,74.62,528769528,aa01487d-d46a-4704-9f1c-29613fbdaf1e
2019-10-01 02:32:39 UTC,view,25900025,2053013563718501229,computers.components.cooler,almacom,30.89,512873017,eb24c86e-52a0-4a65-9b77-d092bd2582b6
2019-10-01 02:32:40 UTC,view,1004709,2053013555631882655,electronics.smartphone,huawei,155.77,525601960,f7300c48-a892-49b2-bb29-98be97ffa7ee
2019-10-01 02:32:40 UTC,view,13100591,2053013553526341921,,tech-line,360.37,555463254,4d046399-00c1-4155-a057-1c0b43d634c3
2019-10-01 02:32:40 UTC,view,2602207,2053013563970159485,,gefest,540.53,555463509,9eaf05b0-9919-4e37-9e9c-640849d5b491
2019-10-01 02:32:40 UTC,view,5100502,2053013553341792533,electronics.clocks,suunto,481.13,513210011,3b8a7a3f-b842-4e35-9c6e-45851f42c5e2
2019-10-01 02:32:40 UTC,view,31501162,2053013558031024687,,luminarc,120.72,514033336,123db165-880c-42ec-b5c0-9abeed9e8dca
2019-10-01 02:32:40 UTC,view,11400380,2053013558458843721,,hoco,20.56,519528791,bfbfbda8-3388-44fa-ac43-b85c36e4856b
2019-10-01 02:32:40 UTC,view,4200880,2053013552351936731,appliances.environment.air_conditioner,midea,283.12,515883490,d23e9e24-e734-44b3-95da-c75e9a876ec8
2019-10-01 02:32:40 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,464.13,512783655,c5b86278-09c4-4d36-9d0b-aca799138970
2019-10-01 02:32:40 UTC,view,1005126,2053013555631882655,electronics.smartphone,apple,1413.16,516484866,dc7493bb-2128-457d-8c0a-4cb51dc428c1
2019-10-01 02:32:41 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,154.42,515625024,74948c7d-1e9a-42f2-8804-e9225b65c84c
2019-10-01 02:32:41 UTC,view,26600412,2053013563450065759,,lucente,12.87,514601256,017f92c8-6281-4d19-a534-9432fb065124
2019-10-01 02:32:41 UTC,view,22700129,2053013556168753601,,stels,72.05,521939371,e4335473-ad2f-4818-817a-394a146e0be3
2019-10-01 02:32:41 UTC,view,1004495,2053013555631882655,electronics.smartphone,meizu,71.79,550969873,447e95d9-b66d-40e4-ac20-db3801f2bbc7
2019-10-01 02:32:41 UTC,view,13700131,2053013557452210699,,domani-spa,161.14,550849468,9275e17f-f7cc-4597-9e96-e51f83240dcf
2019-10-01 02:32:41 UTC,view,22700422,2053013556168753601,,force,102.71,537140508,5a0a8106-fcef-4847-ad69-f38ca2d7fcee
2019-10-01 02:32:41 UTC,view,4802036,2053013554658804075,electronics.audio.headphone,apple,171.56,552528136,5838c9a4-8e99-4373-b7b8-8646a163c37d
2019-10-01 02:32:42 UTC,view,2900022,2053013554776244595,appliances.kitchen.microwave,samsung,126.10,513251992,febdff18-c602-46a3-bd23-3c33dbf28137
2019-10-01 02:32:42 UTC,view,11300052,2053013555531219353,electronics.telephone,texet,19.28,555462646,0102950c-2844-4206-ae7e-0db02efeef24
2019-10-01 02:32:42 UTC,view,39700055,2084962304016777941,apparel.costume,,136.43,521245875,550e3f91-3053-4fb0-ae1f-20a712d67255
2019-10-01 02:32:42 UTC,view,5301766,2053013563173241677,,xiaomi,52.77,522511824,32063969-5cfc-4a34-b445-fe843f838fd2
2019-10-01 02:32:42 UTC,view,2702011,2053013563911439225,appliances.kitchen.refrigerators,,277.10,512545245,ea784d1f-7763-4196-9c02-f120d555f809
2019-10-01 02:32:42 UTC,view,1004990,2053013555631882655,electronics.smartphone,oppo,257.38,513757515,1e9f19f4-00ad-4dc4-bbc1-5631d5231629
2019-10-01 02:32:42 UTC,view,5000549,2053013566100866035,appliances.sewing_machine,janome,154.19,517859956,10e9893c-af8b-4317-b508-2b847c3f2c3b
2019-10-01 02:32:43 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,360.08,527256596,03f8652a-f482-4d13-bc48-c6498b04efb8
2019-10-01 02:32:43 UTC,view,21409494,2053013561579406073,electronics.clocks,casio,1037.35,551623657,5304a573-5c57-4212-abb6-93f4652cf912
2019-10-01 02:32:43 UTC,view,28714591,2053013565069067197,apparel.shoes.keds,adidas,75.16,512925259,087f0d82-6e8b-4be1-b6dd-8eb9ed350039
2019-10-01 02:32:43 UTC,view,14700100,2053013557133443581,furniture.living_room.cabinet,sv,411.59,555463789,b6773cc5-61cc-4a15-9bd0-3ad79d55ed35
2019-10-01 02:32:43 UTC,view,12703626,2053013553559896355,,maxxis,124.07,517401220,b4d40cec-75b8-4140-8ec2-763207bf81f6
2019-10-01 02:32:43 UTC,view,26300094,2053013563584283495,,lucente,583.28,514240999,7e0c24db-1ec0-45bd-8a54-da42dd411061
2019-10-01 02:32:43 UTC,view,3601513,2053013563810775923,appliances.kitchen.washer,samsung,463.15,512507939,95ffd9f4-3bb5-4b76-af1e-52c552e67652
2019-10-01 02:32:43 UTC,view,21410288,2053013561579406073,electronics.clocks,,47.36,542135335,e764459c-5b39-43ed-86f8-939fca357de7
2019-10-01 02:32:44 UTC,view,15200212,2053013553484398879,,autojet,51.48,514045462,b7f5b835-735f-4aee-ac90-d450ac9f00b0
2019-10-01 02:32:44 UTC,view,17200691,2053013559792632471,furniture.living_room.sofa,,543.10,515136153,f85114d0-6167-4c8b-88f8-0cd1cfc2c10c
2019-10-01 02:32:44 UTC,cart,1004750,2053013555631882655,electronics.smartphone,samsung,197.43,555136729,2e1d570b-79d8-49b5-bb28-6ec8ee94355c
2019-10-01 02:32:44 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,614.55,555464037,dfbbe095-57e3-4770-b6db-21b385c0558e
2019-10-01 02:32:44 UTC,view,26200580,2053013563693335403,,lucente,226.78,515147431,19d56616-3243-4f8b-9265-08055204eba9
2019-10-01 02:32:44 UTC,view,12720196,2053013553559896355,,roadx,36.55,528470496,613c6af7-cb55-4cfa-87c9-26cfd55cb347
2019-10-01 02:32:44 UTC,view,4803878,2053013554658804075,electronics.audio.headphone,xiaomi,43.24,530803522,8a23287a-5b5a-4a96-a5c5-785ad7d636dd
2019-10-01 02:32:44 UTC,purchase,5100816,2053013553375346967,,xiaomi,29.51,513581810,fe136647-7afa-4812-aca3-33c8c73392dc
2019-10-01 02:32:44 UTC,view,15201186,2053013553484398879,,genesis,48.14,554527566,c71f1633-8d70-4c67-b5b3-e8c3298af3f5
2019-10-01 02:32:44 UTC,view,9800571,2053013554071601477,,thermaltake,86.75,536995313,5d47a33b-1ca8-462d-aeb9-c1cd01925eda
2019-10-01 02:32:44 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,514040787,39edd995-3ad3-48ad-949b-b41818031cf5
2019-10-01 02:32:44 UTC,view,12702130,2053013553559896355,,bridgestone,118.41,536804312,90d8bebf-25e8-4ab5-b900-9a15205f0dda
2019-10-01 02:32:44 UTC,view,3701154,2053013565983425517,appliances.environment.vacuum,tefal,205.67,544014345,e7e2ea03-f103-4fb0-82d4-f596ac19f495
2019-10-01 02:32:45 UTC,view,5300280,2053013563173241677,,rowenta,42.45,513822639,94e3ba75-6ea5-40b9-9c6d-922c35010a19
2019-10-01 02:32:45 UTC,view,12703421,2053013553559896355,,cordiant,59.20,555463729,ff21f516-7b3c-4c81-bc12-86fe6240bf33
2019-10-01 02:32:45 UTC,view,2700618,2053013563911439225,appliances.kitchen.refrigerators,indesit,349.79,555243351,a8634c2e-f39a-4038-a8b4-5e6b6e1f310b
2019-10-01 02:32:45 UTC,view,5300157,2053013563173241677,,philips,38.59,534254873,28a5fde0-2f33-47a7-968a-2fd1465923fb
